"StichtagDatJahr","AlterV05Cd","AlterV05Lang","PLZ","AnzBestWir"
2000,15,"15- bis 19-Jährige","8045",491
2000,15,"15- bis 19-Jährige","8046",963
2000,15,"15- bis 19-Jährige","8047",595
2000,15,"15- bis 19-Jährige","8048",1004
2000,15,"15- bis 19-Jährige","8049",764
2000,15,"15- bis 19-Jährige","8050",1024
2000,15,"15- bis 19-Jährige","8051",970
2000,15,"15- bis 19-Jährige","8052",752
2000,15,"15- bis 19-Jährige","8053",351
2000,15,"15- bis 19-Jährige","8055",796
2000,15,"15- bis 19-Jährige","8057",663
2000,15,"15- bis 19-Jährige","8063",23
2000,15,"15- bis 19-Jährige","8064",237
2000,15,"15- bis 19-Jährige","8142",1
2000,15,"15- bis 19-Jährige","8152",2
2000,15,"15- bis 19-Jährige","9999",5
2000,20,"20- bis 24-Jährige","8001",465
2000,20,"20- bis 24-Jährige","8002",586
2000,20,"20- bis 24-Jährige","8003",1737
2000,20,"20- bis 24-Jährige","8004",2473
2000,20,"20- bis 24-Jährige","8005",1224
2000,20,"20- bis 24-Jährige","8006",1335
2000,20,"20- bis 24-Jährige","8008",997
2000,20,"20- bis 24-Jährige","8032",1072
2000,20,"20- bis 24-Jährige","8037",1349
2000,20,"20- bis 24-Jährige","8038",879
2000,20,"20- bis 24-Jährige","8041",253
2000,20,"20- bis 24-Jährige","8044",451
2000,20,"20- bis 24-Jährige","8045",709
2000,20,"20- bis 24-Jährige","8046",1370
2000,20,"20- bis 24-Jährige","8047",803
2000,20,"20- bis 24-Jährige","8048",1724
2000,20,"20- bis 24-Jährige","8049",881
2000,20,"20- bis 24-Jährige","8050",1880
2000,20,"20- bis 24-Jährige","8051",1656
2000,20,"20- bis 24-Jährige","8052",1151
2000,20,"20- bis 24-Jährige","8053",377
2000,20,"20- bis 24-Jährige","8055",1083
2000,20,"20- bis 24-Jährige","8057",1630
2000,20,"20- bis 24-Jährige","8063",101
2000,20,"20- bis 24-Jährige","8064",303
2000,20,"20- bis 24-Jährige","8142",1
2000,20,"20- bis 24-Jährige","9999",24
2000,25,"25- bis 29-Jährige","8001",632
2000,25,"25- bis 29-Jährige","8002",953
2000,25,"25- bis 29-Jährige","8003",2865
2000,25,"25- bis 29-Jährige","8004",3665
2000,25,"25- bis 29-Jährige","8005",1765
2000,25,"25- bis 29-Jährige","8006",2124
2000,25,"25- bis 29-Jährige","8008",1770
2000,25,"25- bis 29-Jährige","8032",1722
2000,25,"25- bis 29-Jährige","8037",2163
2000,25,"25- bis 29-Jährige","8038",1271
2000,25,"25- bis 29-Jährige","8041",288
2000,25,"25- bis 29-Jährige","8044",588
2000,25,"25- bis 29-Jährige","8045",836
2000,25,"25- bis 29-Jährige","8046",1459
2000,25,"25- bis 29-Jährige","8047",1132
2000,25,"25- bis 29-Jährige","8048",2108
2000,25,"25- bis 29-Jährige","8049",1473
2000,25,"25- bis 29-Jährige","8050",2106
2000,25,"25- bis 29-Jährige","8051",1653
2000,25,"25- bis 29-Jährige","8052",1173
2000,25,"25- bis 29-Jährige","8053",528
2000,25,"25- bis 29-Jährige","8055",1372
2000,25,"25- bis 29-Jährige","8057",2126
2000,25,"25- bis 29-Jährige","8063",80
2000,25,"25- bis 29-Jährige","8064",270
2000,25,"25- bis 29-Jährige","9999",31
2000,30,"30- bis 34-Jährige","8001",572
2000,30,"30- bis 34-Jährige","8002",1033
2000,30,"30- bis 34-Jährige","8003",2581
2000,30,"30- bis 34-Jährige","8004",3284
2000,30,"30- bis 34-Jährige","8005",1615
2000,30,"30- bis 34-Jährige","8006",2100
2000,30,"30- bis 34-Jährige","8008",1847
2000,30,"30- bis 34-Jährige","8032",1879
2000,30,"30- bis 34-Jährige","8037",1935
2000,30,"30- bis 34-Jährige","8038",1388
2000,30,"30- bis 34-Jährige","8041",313
2000,30,"30- bis 34-Jährige","8044",606
2000,30,"30- bis 34-Jährige","8045",943
2000,30,"30- bis 34-Jährige","8046",1522
2000,30,"30- bis 34-Jährige","8047",1223
2000,30,"30- bis 34-Jährige","8048",2137
2000,30,"30- bis 34-Jährige","8049",1804
2000,30,"30- bis 34-Jährige","8050",2038
2000,30,"30- bis 34-Jährige","8051",1744
2000,30,"30- bis 34-Jährige","8052",1289
2000,30,"30- bis 34-Jährige","8053",669
2000,30,"30- bis 34-Jährige","8055",1483
2000,30,"30- bis 34-Jährige","8057",1870
2000,30,"30- bis 34-Jährige","8063",49
2000,30,"30- bis 34-Jährige","8064",262
2000,30,"30- bis 34-Jährige","9999",15
2000,35,"35- bis 39-Jährige","8001",481
2000,35,"35- bis 39-Jährige","8002",847
2000,35,"35- bis 39-Jährige","8003",1999
2000,35,"35- bis 39-Jährige","8004",2636
2000,35,"35- bis 39-Jährige","8005",1271
2000,35,"35- bis 39-Jährige","8006",1602
2000,35,"35- bis 39-Jährige","8008",1538
2000,35,"35- bis 39-Jährige","8032",1553
2000,35,"35- bis 39-Jährige","8037",1506
2000,35,"35- bis 39-Jährige","8038",1303
2000,35,"35- bis 39-Jährige","8041",341
2000,35,"35- bis 39-Jährige","8044",607
2000,35,"35- bis 39-Jährige","8045",817
2000,35,"35- bis 39-Jährige","8046",1494
2000,35,"35- bis 39-Jährige","8047",1170
2000,35,"35- bis 39-Jährige","8048",2082
2000,35,"35- bis 39-Jährige","8049",1760
2000,35,"35- bis 39-Jährige","8050",1760
2000,35,"35- bis 39-Jährige","8051",1631
2000,35,"35- bis 39-Jährige","8052",1244
2000,35,"35- bis 39-Jährige","8053",678
2000,35,"35- bis 39-Jährige","8055",1378
2000,35,"35- bis 39-Jährige","8057",1480
2000,35,"35- bis 39-Jährige","8063",47
2000,35,"35- bis 39-Jährige","8064",270
2000,35,"35- bis 39-Jährige","8125",1
2000,35,"35- bis 39-Jährige","8152",3
2000,35,"35- bis 39-Jährige","9999",6
2000,40,"40- bis 44-Jährige","8001",390
2000,40,"40- bis 44-Jährige","8002",661
2000,40,"40- bis 44-Jährige","8003",1530
2000,40,"40- bis 44-Jährige","8004",1989
2000,40,"40- bis 44-Jährige","8005",952
2000,40,"40- bis 44-Jährige","8006",1225
2000,40,"40- bis 44-Jährige","8008",1238
2000,40,"40- bis 44-Jährige","8032",1273
2000,40,"40- bis 44-Jährige","8037",1145
2000,40,"40- bis 44-Jährige","8038",1158
2000,40,"40- bis 44-Jährige","8041",317
2000,40,"40- bis 44-Jährige","8044",570
2000,40,"40- bis 44-Jährige","8045",731
2000,40,"40- bis 44-Jährige","8046",1299
2000,40,"40- bis 44-Jährige","8047",1007
2000,40,"40- bis 44-Jährige","8048",1795
2000,40,"40- bis 44-Jährige","8049",1410
2000,40,"40- bis 44-Jährige","8050",1447
2000,40,"40- bis 44-Jährige","8051",1469
2000,40,"40- bis 44-Jährige","8052",1076
2000,40,"40- bis 44-Jährige","8053",620
2000,40,"40- bis 44-Jährige","8055",1274
2000,40,"40- bis 44-Jährige","8057",1195
2000,40,"40- bis 44-Jährige","8063",39
2000,40,"40- bis 44-Jährige","8064",259
2000,40,"40- bis 44-Jährige","8152",1
2000,40,"40- bis 44-Jährige","9999",4
2000,45,"45- bis 49-Jährige","8001",375
2000,45,"45- bis 49-Jährige","8002",556
2000,45,"45- bis 49-Jährige","8003",1237
2000,45,"45- bis 49-Jährige","8004",1685
2000,45,"45- bis 49-Jährige","8005",777
2000,45,"45- bis 49-Jährige","8006",1122
2000,45,"45- bis 49-Jährige","8008",1082
2000,45,"45- bis 49-Jährige","8032",1222
2000,45,"45- bis 49-Jährige","8037",946
2000,45,"45- bis 49-Jährige","8038",961
2000,45,"45- bis 49-Jährige","8041",329
2000,45,"45- bis 49-Jährige","8044",517
2000,45,"45- bis 49-Jährige","8045",612
2000,45,"45- bis 49-Jährige","8046",1210
2000,45,"45- bis 49-Jährige","8047",972
2000,45,"45- bis 49-Jährige","8048",1583
2000,45,"45- bis 49-Jährige","8049",1296
2000,45,"45- bis 49-Jährige","8050",1277
2000,45,"45- bis 49-Jährige","8051",1321
2000,45,"45- bis 49-Jährige","8052",962
2000,45,"45- bis 49-Jährige","8053",599
2000,45,"45- bis 49-Jährige","8055",1061
2000,45,"45- bis 49-Jährige","8057",1076
2000,45,"45- bis 49-Jährige","8063",27
2000,45,"45- bis 49-Jährige","8064",316
2000,45,"45- bis 49-Jährige","8142",1
2000,45,"45- bis 49-Jährige","9999",4
2000,50,"50- bis 54-Jährige","8001",424
2000,50,"50- bis 54-Jährige","8002",604
2000,50,"50- bis 54-Jährige","8003",1028
2000,50,"50- bis 54-Jährige","8004",1500
2000,50,"50- bis 54-Jährige","8005",672
2000,50,"50- bis 54-Jährige","8006",1138
2000,50,"50- bis 54-Jährige","8008",977
2000,50,"50- bis 54-Jährige","8032",1116
2000,50,"50- bis 54-Jährige","8037",856
2000,50,"50- bis 54-Jährige","8038",894
2000,50,"50- bis 54-Jährige","8041",315
2000,50,"50- bis 54-Jährige","8044",556
2000,50,"50- bis 54-Jährige","8045",587
2000,50,"50- bis 54-Jährige","8046",1114
2000,50,"50- bis 54-Jährige","8047",972
2000,50,"50- bis 54-Jährige","8048",1542
2000,50,"50- bis 54-Jährige","8049",1343
2000,50,"50- bis 54-Jährige","8050",1201
2000,50,"50- bis 54-Jährige","8051",1150
2000,50,"50- bis 54-Jährige","8052",944
2000,50,"50- bis 54-Jährige","8053",601
2000,50,"50- bis 54-Jährige","8055",997
2000,50,"50- bis 54-Jährige","8057",978
2000,50,"50- bis 54-Jährige","8063",22
2000,50,"50- bis 54-Jährige","8064",276
2000,50,"50- bis 54-Jährige","8142",2
2000,50,"50- bis 54-Jährige","9999",5
2000,55,"55- bis 59-Jährige","8001",447
2000,55,"55- bis 59-Jährige","8002",512
2000,55,"55- bis 59-Jährige","8003",790
2000,55,"55- bis 59-Jährige","8004",1190
2000,55,"55- bis 59-Jährige","8005",458
2000,55,"55- bis 59-Jährige","8006",954
2000,55,"55- bis 59-Jährige","8008",898
2000,55,"55- bis 59-Jährige","8032",995
2000,55,"55- bis 59-Jährige","8037",689
2000,55,"55- bis 59-Jährige","8038",925
2000,55,"55- bis 59-Jährige","8041",323
2000,55,"55- bis 59-Jährige","8044",548
2000,55,"55- bis 59-Jährige","8045",456
2000,55,"55- bis 59-Jährige","8046",1037
2000,55,"55- bis 59-Jährige","8047",885
2000,55,"55- bis 59-Jährige","8048",1396
2000,55,"55- bis 59-Jährige","8049",1475
2000,55,"55- bis 59-Jährige","8050",1081
2000,55,"55- bis 59-Jährige","8051",1060
2000,55,"55- bis 59-Jährige","8052",903
2000,55,"55- bis 59-Jährige","8053",780
2000,55,"55- bis 59-Jährige","8055",886
2000,55,"55- bis 59-Jährige","8057",913
2000,55,"55- bis 59-Jährige","8063",17
2000,55,"55- bis 59-Jährige","8064",233
2000,55,"55- bis 59-Jährige","8142",1
2000,55,"55- bis 59-Jährige","9999",3
2000,60,"60- bis 64-Jährige","8001",250
2000,60,"60- bis 64-Jährige","8002",370
2000,60,"60- bis 64-Jährige","8003",635
2000,60,"60- bis 64-Jährige","8004",930
2000,60,"60- bis 64-Jährige","8005",376
2000,60,"60- bis 64-Jährige","8006",647
2000,60,"60- bis 64-Jährige","8008",691
2000,60,"60- bis 64-Jährige","8032",770
2000,60,"60- bis 64-Jährige","8037",525
2000,60,"60- bis 64-Jährige","8038",724
2000,60,"60- bis 64-Jährige","8041",260
2000,60,"60- bis 64-Jährige","8044",429
2000,60,"60- bis 64-Jährige","8045",395
2000,60,"60- bis 64-Jährige","8046",951
2000,60,"60- bis 64-Jährige","8047",899
2000,60,"60- bis 64-Jährige","8048",1315
2000,60,"60- bis 64-Jährige","8049",1174
2000,60,"60- bis 64-Jährige","8050",881
2000,60,"60- bis 64-Jährige","8051",1039
2000,60,"60- bis 64-Jährige","8052",807
2000,60,"60- bis 64-Jährige","8053",618
2000,60,"60- bis 64-Jährige","8055",774
2000,60,"60- bis 64-Jährige","8057",772
2000,60,"60- bis 64-Jährige","8063",15
2000,60,"60- bis 64-Jährige","8064",162
2000,65,"65- bis 69-Jährige","8001",177
2000,65,"65- bis 69-Jährige","8002",305
2000,65,"65- bis 69-Jährige","8003",570
2000,65,"65- bis 69-Jährige","8004",854
2000,65,"65- bis 69-Jährige","8005",302
2000,65,"65- bis 69-Jährige","8006",564
2000,65,"65- bis 69-Jährige","8008",519
2000,65,"65- bis 69-Jährige","8032",641
2000,65,"65- bis 69-Jährige","8037",505
2000,65,"65- bis 69-Jährige","8038",766
2000,65,"65- bis 69-Jährige","8041",257
2000,65,"65- bis 69-Jährige","8044",308
2000,65,"65- bis 69-Jährige","8045",349
2000,65,"65- bis 69-Jährige","8046",938
2000,65,"65- bis 69-Jährige","8047",985
2000,65,"65- bis 69-Jährige","8048",1251
2000,65,"65- bis 69-Jährige","8049",1242
2000,65,"65- bis 69-Jährige","8050",844
2000,65,"65- bis 69-Jährige","8051",1213
2000,65,"65- bis 69-Jährige","8052",792
2000,65,"65- bis 69-Jährige","8053",644
2000,65,"65- bis 69-Jährige","8055",765
2000,65,"65- bis 69-Jährige","8057",825
2000,65,"65- bis 69-Jährige","8063",3
2000,65,"65- bis 69-Jährige","8064",170
2000,65,"65- bis 69-Jährige","9999",1
2000,70,"70- bis 74-Jährige","8001",164
2000,70,"70- bis 74-Jährige","8002",318
2000,70,"70- bis 74-Jährige","8003",563
2000,70,"70- bis 74-Jährige","8004",822
2000,70,"70- bis 74-Jährige","8005",251
2000,70,"70- bis 74-Jährige","8006",628
2000,70,"70- bis 74-Jährige","8008",550
2000,70,"70- bis 74-Jährige","8032",621
2000,70,"70- bis 74-Jährige","8037",552
2000,70,"70- bis 74-Jährige","8038",919
2000,70,"70- bis 74-Jährige","8041",248
2000,70,"70- bis 74-Jährige","8044",338
2000,70,"70- bis 74-Jährige","8045",355
2000,70,"70- bis 74-Jährige","8046",922
2000,70,"70- bis 74-Jährige","8047",1065
2000,70,"70- bis 74-Jährige","8048",1211
2000,70,"70- bis 74-Jährige","8049",1117
2000,70,"70- bis 74-Jährige","8050",856
2000,70,"70- bis 74-Jährige","8051",1204
2000,70,"70- bis 74-Jährige","8052",689
2000,70,"70- bis 74-Jährige","8053",601
2000,70,"70- bis 74-Jährige","8055",811
2000,70,"70- bis 74-Jährige","8057",863
2000,70,"70- bis 74-Jährige","8063",6
2000,70,"70- bis 74-Jährige","8064",164
2000,70,"70- bis 74-Jährige","8152",1
2000,75,"75- bis 79-Jährige","8001",138
2000,75,"75- bis 79-Jährige","8002",315
2000,75,"75- bis 79-Jährige","8003",537
2000,75,"75- bis 79-Jährige","8004",773
2000,75,"75- bis 79-Jährige","8005",190
2000,75,"75- bis 79-Jährige","8006",567
2000,75,"75- bis 79-Jährige","8008",579
2000,75,"75- bis 79-Jährige","8032",604
2000,75,"75- bis 79-Jährige","8037",522
2000,75,"75- bis 79-Jährige","8038",822
2000,75,"75- bis 79-Jährige","8041",205
2000,75,"75- bis 79-Jährige","8044",326
2000,75,"75- bis 79-Jährige","8045",351
2000,75,"75- bis 79-Jährige","8046",611
2000,75,"75- bis 79-Jährige","8047",971
2000,75,"75- bis 79-Jährige","8048",1002
2000,75,"75- bis 79-Jährige","8049",988
2000,75,"75- bis 79-Jährige","8050",731
2000,75,"75- bis 79-Jährige","8051",951
2000,75,"75- bis 79-Jährige","8052",628
2000,75,"75- bis 79-Jährige","8053",591
2000,75,"75- bis 79-Jährige","8055",771
2000,75,"75- bis 79-Jährige","8057",872
2000,75,"75- bis 79-Jährige","8063",3
2000,75,"75- bis 79-Jährige","8064",122
2000,75,"75- bis 79-Jährige","8134",2
2000,75,"75- bis 79-Jährige","8152",3
2000,75,"75- bis 79-Jährige","9999",4
2000,80,"80- bis 84-Jährige","8001",81
2000,80,"80- bis 84-Jährige","8002",226
2000,80,"80- bis 84-Jährige","8003",329
2000,80,"80- bis 84-Jährige","8004",486
2000,80,"80- bis 84-Jährige","8005",139
2000,80,"80- bis 84-Jährige","8006",411
2000,80,"80- bis 84-Jährige","8008",404
2000,80,"80- bis 84-Jährige","8032",509
2000,80,"80- bis 84-Jährige","8037",403
2000,80,"80- bis 84-Jährige","8038",578
2000,80,"80- bis 84-Jährige","8041",142
2000,80,"80- bis 84-Jährige","8044",256
2000,80,"80- bis 84-Jährige","8045",201
2000,80,"80- bis 84-Jährige","8046",380
2000,80,"80- bis 84-Jährige","8047",640
2000,80,"80- bis 84-Jährige","8048",564
2000,80,"80- bis 84-Jährige","8049",629
2000,80,"80- bis 84-Jährige","8050",496
2000,80,"80- bis 84-Jährige","8051",602
2000,80,"80- bis 84-Jährige","8052",343
2000,80,"80- bis 84-Jährige","8053",396
2000,80,"80- bis 84-Jährige","8055",593
2000,80,"80- bis 84-Jährige","8057",560
2000,80,"80- bis 84-Jährige","8063",1
2000,80,"80- bis 84-Jährige","8064",96
2000,80,"80- bis 84-Jährige","8152",1
2000,80,"80- bis 84-Jährige","9999",4
2000,85,"85- bis 89-Jährige","8001",83
2000,85,"85- bis 89-Jährige","8002",161
2000,85,"85- bis 89-Jährige","8003",267
2000,85,"85- bis 89-Jährige","8004",389
2000,85,"85- bis 89-Jährige","8005",106
2000,85,"85- bis 89-Jährige","8006",316
2000,85,"85- bis 89-Jährige","8008",321
2000,85,"85- bis 89-Jährige","8032",468
2000,85,"85- bis 89-Jährige","8037",335
2000,85,"85- bis 89-Jährige","8038",438
2000,85,"85- bis 89-Jährige","8041",100
2000,85,"85- bis 89-Jährige","8044",183
2000,85,"85- bis 89-Jährige","8045",160
2000,85,"85- bis 89-Jährige","8046",251
2000,85,"85- bis 89-Jährige","8047",369
2000,85,"85- bis 89-Jährige","8048",284
2000,85,"85- bis 89-Jährige","8049",372
2000,85,"85- bis 89-Jährige","8050",314
2000,85,"85- bis 89-Jährige","8051",338
2000,85,"85- bis 89-Jährige","8052",190
2000,85,"85- bis 89-Jährige","8053",271
2000,85,"85- bis 89-Jährige","8055",427
2000,85,"85- bis 89-Jährige","8057",399
2000,85,"85- bis 89-Jährige","8063",2
2000,85,"85- bis 89-Jährige","8064",78
2000,85,"85- bis 89-Jährige","9999",5
2000,90,"90- bis 94-Jährige","8001",48
2000,90,"90- bis 94-Jährige","8002",76
2000,90,"90- bis 94-Jährige","8003",100
2000,90,"90- bis 94-Jährige","8004",192
2000,90,"90- bis 94-Jährige","8005",61
2000,90,"90- bis 94-Jährige","8006",128
2000,90,"90- bis 94-Jährige","8008",160
2000,90,"90- bis 94-Jährige","8032",238
2000,90,"90- bis 94-Jährige","8037",153
2000,90,"90- bis 94-Jährige","8038",270
2000,90,"90- bis 94-Jährige","8041",50
2000,90,"90- bis 94-Jährige","8044",80
2000,90,"90- bis 94-Jährige","8045",69
2000,90,"90- bis 94-Jährige","8046",91
2000,90,"90- bis 94-Jährige","8047",191
2000,90,"90- bis 94-Jährige","8048",106
2000,90,"90- bis 94-Jährige","8049",186
2000,90,"90- bis 94-Jährige","8050",134
2000,90,"90- bis 94-Jährige","8051",131
2000,90,"90- bis 94-Jährige","8052",49
2000,90,"90- bis 94-Jährige","8053",136
2000,90,"90- bis 94-Jährige","8055",191
2000,90,"90- bis 94-Jährige","8057",177
2000,90,"90- bis 94-Jährige","8063",2
2000,90,"90- bis 94-Jährige","8064",34
2000,90,"90- bis 94-Jährige","9999",2
2000,95,"95- bis 99-Jährige","8001",11
2000,95,"95- bis 99-Jährige","8002",18
2000,95,"95- bis 99-Jährige","8003",11
2000,95,"95- bis 99-Jährige","8004",33
2000,95,"95- bis 99-Jährige","8005",11
2000,95,"95- bis 99-Jährige","8006",22
2000,95,"95- bis 99-Jährige","8008",26
2000,95,"95- bis 99-Jährige","8032",65
2000,95,"95- bis 99-Jährige","8037",40
2000,95,"95- bis 99-Jährige","8038",62
2000,95,"95- bis 99-Jährige","8041",6
2000,95,"95- bis 99-Jährige","8044",20
2000,95,"95- bis 99-Jährige","8045",16
2000,95,"95- bis 99-Jährige","8046",16
2000,95,"95- bis 99-Jährige","8047",22
2000,95,"95- bis 99-Jährige","8048",21
2000,95,"95- bis 99-Jährige","8049",41
2000,95,"95- bis 99-Jährige","8050",27
2000,95,"95- bis 99-Jährige","8051",24
2000,95,"95- bis 99-Jährige","8052",6
2000,95,"95- bis 99-Jährige","8053",26
2000,95,"95- bis 99-Jährige","8055",49
2000,95,"95- bis 99-Jährige","8057",36
2000,95,"95- bis 99-Jährige","8064",7
2000,100,"100-Jährige und Ältere","8001",1
2000,100,"100-Jährige und Ältere","8002",1
2000,100,"100-Jährige und Ältere","8003",3
2000,100,"100-Jährige und Ältere","8004",3
2000,100,"100-Jährige und Ältere","8006",2
2000,100,"100-Jährige und Ältere","8008",1
2000,100,"100-Jährige und Ältere","8032",6
2000,100,"100-Jährige und Ältere","8037",3
2000,100,"100-Jährige und Ältere","8038",3
2000,100,"100-Jährige und Ältere","8044",1
2000,100,"100-Jährige und Ältere","8046",1
2000,100,"100-Jährige und Ältere","8047",4
2000,100,"100-Jährige und Ältere","8049",2
2000,100,"100-Jährige und Ältere","8051",4
2000,100,"100-Jährige und Ältere","8055",3
2000,100,"100-Jährige und Ältere","8057",4
2001,0,"0- bis 4-Jährige","8001",102
2001,0,"0- bis 4-Jährige","8002",356
2001,0,"0- bis 4-Jährige","8003",918
2001,0,"0- bis 4-Jährige","8004",1048
2001,0,"0- bis 4-Jährige","8005",477
2001,0,"0- bis 4-Jährige","8006",599
2001,0,"0- bis 4-Jährige","8008",523
2001,0,"0- bis 4-Jährige","8032",649
2001,0,"0- bis 4-Jährige","8037",589
2001,0,"0- bis 4-Jährige","8038",632
2001,0,"0- bis 4-Jährige","8041",237
2001,0,"0- bis 4-Jährige","8044",283
2001,0,"0- bis 4-Jährige","8045",490
2001,0,"0- bis 4-Jährige","8046",923
2001,0,"0- bis 4-Jährige","8047",560
2001,0,"0- bis 4-Jährige","8048",1095
2001,0,"0- bis 4-Jährige","8049",902
2001,0,"0- bis 4-Jährige","8050",1046
2001,0,"0- bis 4-Jährige","8051",1127
